Frame 1, 0,, 04/07/2013 2:04:51.69PM,,,Raw Sum=,,294
B,B,B,B,B,B,0,0,0,0,B,0,23,10,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,18,43,45,3,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,17,53,33,6,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,4,18,17,4,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,B,B,B,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
@@
