Frame 1, 0,, 04/07/2013 2:04:42.03PM,,,Raw Sum=,,40
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,5,3,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,13,8,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,6,5,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,B,B,B,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
@@
