Frame 1, 0,, 04/07/2013 2:05:27.09PM,,,Raw Sum=,,2026
B,B,B,B,B,B,0,0,0,0,B,3,235,255,27,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,63,255,255,159,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,36,217,169,109,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,13,78,97,55,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,B,B,B,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
@@
