Frame 1, 0,, 12/07/2013 6:41:45.18PM,,,Raw Sum=,,1423
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,125,136,37,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,41,212,183,101,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,41,106,92,53,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,21,47,52,31,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,B,B,B,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
0,0,0,0,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,B,B,B,B,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
B,B,B,B,B,0,0,0,0,0,0,0,0,0,B,B,B,0,0,0,0,0,0,0,0
@@
